STATION,NAME,DATE,PRCP,TMAX,TMIN
USC00414782,"KERRVILLE 3 NNE, TX US",05-30-02,0,91,61
USC00414782,"KERRVILLE 3 NNE, TX US",05-31-02,0,87,63
USC00414782,"KERRVILLE 3 NNE, TX US",06-01-02,0,87,60
USC00414782,"KERRVILLE 3 NNE, TX US",06-02-02,0,88,62
USC00414782,"KERRVILLE 3 NNE, TX US",06-03-02,0,89,69
USC00414782,"KERRVILLE 3 NNE, TX US",06-04-02,0,90,71
USC00414782,"KERRVILLE 3 NNE, TX US",06-05-02,0.06,91,70
USC00414782,"KERRVILLE 3 NNE, TX US",06-06-02,0,91,69
USC00414782,"KERRVILLE 3 NNE, TX US",06-07-02,0,89,69
USC00414782,"KERRVILLE 3 NNE, TX US",06-08-02,0,90,70
USC00414782,"KERRVILLE 3 NNE, TX US",06-09-02,0,90,73
USC00414782,"KERRVILLE 3 NNE, TX US",06-10-02,0,93,74
USC00414782,"KERRVILLE 3 NNE, TX US",06-11-02,0,91,72
USC00414782,"KERRVILLE 3 NNE, TX US",06-12-02,0,92,72
USC00414782,"KERRVILLE 3 NNE, TX US",06-13-02,0,95,71
USC00414782,"KERRVILLE 3 NNE, TX US",06-14-02,0,97,71
USC00414782,"KERRVILLE 3 NNE, TX US",06-15-02,0,95,70
USC00414782,"KERRVILLE 3 NNE, TX US",06-16-02,0.09,88,65
USC00414782,"KERRVILLE 3 NNE, TX US",06-17-02,0,89,60
USC00414782,"KERRVILLE 3 NNE, TX US",06-18-02,0,94,66
USC00414782,"KERRVILLE 3 NNE, TX US",06-19-02,0,94,68
USC00414782,"KERRVILLE 3 NNE, TX US",06-20-02,0,93,72
USC00414782,"KERRVILLE 3 NNE, TX US",06-21-02,0,95,72
USC00414782,"KERRVILLE 3 NNE, TX US",06-22-02,0,93,68
USC00414782,"KERRVILLE 3 NNE, TX US",06-23-02,0,92,64
USC00414782,"KERRVILLE 3 NNE, TX US",06-24-02,0,95,65
USC00414782,"KERRVILLE 3 NNE, TX US",06-25-02,0,97,69
USC00414782,"KERRVILLE 3 NNE, TX US",06-26-02,0,97,70
USC00414782,"KERRVILLE 3 NNE, TX US",06-27-02,0.02,99,69
USC00414782,"KERRVILLE 3 NNE, TX US",06-28-02,3.32,91,67
USC00414782,"KERRVILLE 3 NNE, TX US",06-29-02,0,90,70
USC00414782,"KERRVILLE 3 NNE, TX US",06-30-02,1.67,84,69
USC00414782,"KERRVILLE 3 NNE, TX US",07-01-02,2.46,74,67
USC00414782,"KERRVILLE 3 NNE, TX US",07-02-02,2.6,72,67
USC00414782,"KERRVILLE 3 NNE, TX US",07-03-02,5.13,79,67
USC00414782,"KERRVILLE 3 NNE, TX US",07-04-02,2.26,77,66
USC00414782,"KERRVILLE 3 NNE, TX US",07-05-02,3.15,80,69
USC00414782,"KERRVILLE 3 NNE, TX US",07-06-02,1.87,78,70
USC00414782,"KERRVILLE 3 NNE, TX US",07-07-02,0,85,71
USC00414782,"KERRVILLE 3 NNE, TX US",07-08-02,0,90,67
USC00414782,"KERRVILLE 3 NNE, TX US",07-09-02,0,91,69
USC00414782,"KERRVILLE 3 NNE, TX US",07-10-02,0,90,68
USC00414782,"KERRVILLE 3 NNE, TX US",07-11-02,0.17,86,68
USC00414782,"KERRVILLE 3 NNE, TX US",07-12-02,0,92,65
USC00414782,"KERRVILLE 3 NNE, TX US",07-13-02,0,93,74
USC00414782,"KERRVILLE 3 NNE, TX US",07-14-02,0.34,88,67
USC00414782,"KERRVILLE 3 NNE, TX US",07-15-02,0.38,84,66
USC00414782,"KERRVILLE 3 NNE, TX US",07-16-02,0.46,77,70
USC00414782,"KERRVILLE 3 NNE, TX US",07-17-02,0,83,70
USC00414782,"KERRVILLE 3 NNE, TX US",07-18-02,0.21,85,71
USC00414782,"KERRVILLE 3 NNE, TX US",07-19-02,0,88,71
USC00414782,"KERRVILLE 3 NNE, TX US",07-20-02,0,87,70
USC00414782,"KERRVILLE 3 NNE, TX US",07-21-02,0,88,71
USC00414782,"KERRVILLE 3 NNE, TX US",07-22-02,0,90,71
USC00414782,"KERRVILLE 3 NNE, TX US",07-23-02,0,90,72
USC00414782,"KERRVILLE 3 NNE, TX US",07-24-02,0,91,67
USC00414782,"KERRVILLE 3 NNE, TX US",07-25-02,0,94,65
USC00414782,"KERRVILLE 3 NNE, TX US",07-26-02,0,94,71
USC00414782,"KERRVILLE 3 NNE, TX US",07-27-02,0,92,71
USC00414782,"KERRVILLE 3 NNE, TX US",07-28-02,0,90,74
USC00414782,"KERRVILLE 3 NNE, TX US",07-29-02,0,89,75
USC00414782,"KERRVILLE 3 NNE, TX US",07-30-02,0.04,91,71
USC00414782,"KERRVILLE 3 NNE, TX US",07-31-02,0,90,73
USC00414782,"KERRVILLE 3 NNE, TX US",08-01-02,0,91,71
USC00414782,"KERRVILLE 3 NNE, TX US",08-02-02,0,91,73
USC00414782,"KERRVILLE 3 NNE, TX US",08-03-02,0,93,65
USC00414782,"KERRVILLE 3 NNE, TX US",08-04-02,0,95,72
USC00414782,"KERRVILLE 3 NNE, TX US",08-05-02,0,93,67
USC00414782,"KERRVILLE 3 NNE, TX US",08-06-02,0.07,90,65
USC00414782,"KERRVILLE 3 NNE, TX US",08-07-02,0,94,66
USC00414782,"KERRVILLE 3 NNE, TX US",08-08-02,0,95,67
USC00414782,"KERRVILLE 3 NNE, TX US",08-09-02,0.01,94,71
USC00414782,"KERRVILLE 3 NNE, TX US",08-10-02,0.44,88,71
USC00414782,"KERRVILLE 3 NNE, TX US",08-11-02,0.08,90,69
USC00414782,"KERRVILLE 3 NNE, TX US",08-12-02,0,89,71
USC00414782,"KERRVILLE 3 NNE, TX US",08-13-02,0,93,72
USC00414782,"KERRVILLE 3 NNE, TX US",08-14-02,0,92,73
USC00414782,"KERRVILLE 3 NNE, TX US",08-15-02,0,93,73
USC00414782,"KERRVILLE 3 NNE, TX US",08-16-02,0,92,75
USC00414782,"KERRVILLE 3 NNE, TX US",08-17-02,0,91,74
USC00414782,"KERRVILLE 3 NNE, TX US",08-18-02,0,92,72
USC00414782,"KERRVILLE 3 NNE, TX US",08-19-02,0,91,71
USC00414782,"KERRVILLE 3 NNE, TX US",08-20-02,0,93,73
USC00414782,"KERRVILLE 3 NNE, TX US",08-21-02,0,93,73
USC00414782,"KERRVILLE 3 NNE, TX US",08-22-02,0,94,73
USC00414782,"KERRVILLE 3 NNE, TX US",08-23-02,0,94,72
USC00414782,"KERRVILLE 3 NNE, TX US",08-24-02,0,95,71
USC00414782,"KERRVILLE 3 NNE, TX US",08-25-02,0,94,71
USC00414782,"KERRVILLE 3 NNE, TX US",08-26-02,0,98,65
USC00414782,"KERRVILLE 3 NNE, TX US",08-27-02,0,100,70
USC00414782,"KERRVILLE 3 NNE, TX US",08-28-02,0,100,71
USC00414782,"KERRVILLE 3 NNE, TX US",08-29-02,0,97,70
USC00414782,"KERRVILLE 3 NNE, TX US",08-30-02,0.07,80,66
USC00414782,"KERRVILLE 3 NNE, TX US",08-31-02,0,90,63
USC00414782,"KERRVILLE 3 NNE, TX US",09-01-02,0,92,66
USC00414782,"KERRVILLE 3 NNE, TX US",09-02-02,0,93,66
USC00414782,"KERRVILLE 3 NNE, TX US",09-03-02,0,94,67
USC00414782,"KERRVILLE 3 NNE, TX US",09-04-02,0,93,68
USC00414782,"KERRVILLE 3 NNE, TX US",09-05-02,0,90,65
USC00414782,"KERRVILLE 3 NNE, TX US",09-06-02,0,90,63
USC00414782,"KERRVILLE 3 NNE, TX US",09-07-02,0.01,92,65
USC00414782,"KERRVILLE 3 NNE, TX US",09-08-02,2.85,74,71
USC00414782,"KERRVILLE 3 NNE, TX US",09-09-02,0.73,75,70
USC00414782,"KERRVILLE 3 NNE, TX US",09-10-02,0,84,69
USC00414782,"KERRVILLE 3 NNE, TX US",09-11-02,0,85,65
USC00414782,"KERRVILLE 3 NNE, TX US",09-12-02,0,88,62
USC00414782,"KERRVILLE 3 NNE, TX US",09-13-02,0,91,62
USC00414782,"KERRVILLE 3 NNE, TX US",09-14-02,0,89,63
USC00414782,"KERRVILLE 3 NNE, TX US",09-15-02,0,90,65
USC00414782,"KERRVILLE 3 NNE, TX US",09-16-02,0,81,66
USC00414782,"KERRVILLE 3 NNE, TX US",09-17-02,0,83,66
USC00414782,"KERRVILLE 3 NNE, TX US",09-18-02,0,88,69
USC00414782,"KERRVILLE 3 NNE, TX US",09-19-02,0,89,74
USC00414782,"KERRVILLE 3 NNE, TX US",09-20-02,0.02,88,53
USC00414782,"KERRVILLE 3 NNE, TX US",09-21-02,0,88,52
USC00414782,"KERRVILLE 3 NNE, TX US",09-22-02,0,89,56
USC00414782,"KERRVILLE 3 NNE, TX US",09-23-02,0,85,55
USC00414782,"KERRVILLE 3 NNE, TX US",09-24-02,0,83,54
USC00414782,"KERRVILLE 3 NNE, TX US",09-25-02,0,80,53
USC00414782,"KERRVILLE 3 NNE, TX US",09-26-02,0,84,53
USC00414782,"KERRVILLE 3 NNE, TX US",09-27-02,0,87,51
USC00414782,"KERRVILLE 3 NNE, TX US",09-28-02,0,93,54
USC00414782,"KERRVILLE 3 NNE, TX US",09-29-02,0,89,57
USC00414782,"KERRVILLE 3 NNE, TX US",09-30-02,0,87,66
USC00414782,"KERRVILLE 3 NNE, TX US",10-01-02,0.02,87,68
USC00414782,"KERRVILLE 3 NNE, TX US",10-02-02,0,88,71
USC00414782,"KERRVILLE 3 NNE, TX US",10-03-02,0,88,69
USC00414782,"KERRVILLE 3 NNE, TX US",10-04-02,0,89,65
USC00414782,"KERRVILLE 3 NNE, TX US",10-05-02,0,90,67
USC00414782,"KERRVILLE 3 NNE, TX US",10-06-02,0,87,71
USC00414782,"KERRVILLE 3 NNE, TX US",10-07-02,0.02,89,67
USC00414782,"KERRVILLE 3 NNE, TX US",10-08-02,2.49,85,65
USC00414782,"KERRVILLE 3 NNE, TX US",10-09-02,1.17,73,63
USC00414782,"KERRVILLE 3 NNE, TX US",10-10-02,0,78,62
USC00414782,"KERRVILLE 3 NNE, TX US",10-11-02,0,76,54
USC00414782,"KERRVILLE 3 NNE, TX US",10-12-02,0,79,59
USC00414782,"KERRVILLE 3 NNE, TX US",10-13-02,0,83,57
USC00414782,"KERRVILLE 3 NNE, TX US",10-14-02,0.07,60,48
USC00414782,"KERRVILLE 3 NNE, TX US",10-15-02,0.15,57,49
USC00414782,"KERRVILLE 3 NNE, TX US",10-16-02,0,71,39
USC00414782,"KERRVILLE 3 NNE, TX US",10-17-02,0,74,40
USC00414782,"KERRVILLE 3 NNE, TX US",10-18-02,0,78,50
USC00414782,"KERRVILLE 3 NNE, TX US",10-19-02,1.47,71,60
USC00414782,"KERRVILLE 3 NNE, TX US",10-20-02,0.01,75,56
USC00414782,"KERRVILLE 3 NNE, TX US",10-21-02,0,74,59
USC00414782,"KERRVILLE 3 NNE, TX US",10-22-02,0.42,65,59
USC00414782,"KERRVILLE 3 NNE, TX US",10-23-02,0.17,79,60
USC00414782,"KERRVILLE 3 NNE, TX US",10-24-02,0.6,76,61
USC00414782,"KERRVILLE 3 NNE, TX US",10-25-02,0.77,71,52
USC00414782,"KERRVILLE 3 NNE, TX US",10-26-02,0.03,59,52
USC00414782,"KERRVILLE 3 NNE, TX US",10-27-02,0.02,60,55
USC00414782,"KERRVILLE 3 NNE, TX US",10-28-02,0.05,76,58
USC00414782,"KERRVILLE 3 NNE, TX US",10-29-02,0,68,48
USC00414782,"KERRVILLE 3 NNE, TX US",10-30-02,0,82,49
USC00414782,"KERRVILLE 3 NNE, TX US",10-31-02,0,81,49
USC00414782,"KERRVILLE 3 NNE, TX US",11-01-02,0,57,49
USC00414782,"KERRVILLE 3 NNE, TX US",11-02-02,0.1,59,49
USC00414782,"KERRVILLE 3 NNE, TX US",11-03-02,0.31,53,50
USC00414782,"KERRVILLE 3 NNE, TX US",11-04-02,0.05,58,47
USC00414782,"KERRVILLE 3 NNE, TX US",11-05-02,0.14,49,44
USC00414782,"KERRVILLE 3 NNE, TX US",11-06-02,0,73,33
USC00414782,"KERRVILLE 3 NNE, TX US",11-07-02,0,72,33
USC00414782,"KERRVILLE 3 NNE, TX US",11-08-02,0,70,41
USC00414782,"KERRVILLE 3 NNE, TX US",11-09-02,0,73,54
USC00414782,"KERRVILLE 3 NNE, TX US",11-10-02,0,87,53
USC00414782,"KERRVILLE 3 NNE, TX US",11-11-02,0,85,48
USC00414782,"KERRVILLE 3 NNE, TX US",11-12-02,0,76,42
USC00414782,"KERRVILLE 3 NNE, TX US",11-13-02,0,65,32
USC00414782,"KERRVILLE 3 NNE, TX US",11-14-02,0,66,40
USC00414782,"KERRVILLE 3 NNE, TX US",11-15-02,0,77,46
USC00414782,"KERRVILLE 3 NNE, TX US",11-16-02,0,61,41
USC00414782,"KERRVILLE 3 NNE, TX US",11-17-02,0,62,29
USC00414782,"KERRVILLE 3 NNE, TX US",11-18-02,0,69,38
USC00414782,"KERRVILLE 3 NNE, TX US",11-19-02,0,75,35
USC00414782,"KERRVILLE 3 NNE, TX US",11-20-02,0,73,33
USC00414782,"KERRVILLE 3 NNE, TX US",11-21-02,0,72,35
USC00414782,"KERRVILLE 3 NNE, TX US",11-22-02,0,74,38
USC00414782,"KERRVILLE 3 NNE, TX US",11-23-02,0,73,34
USC00414782,"KERRVILLE 3 NNE, TX US",11-24-02,0,71,43
USC00414782,"KERRVILLE 3 NNE, TX US",11-25-02,0,72,46
USC00414782,"KERRVILLE 3 NNE, TX US",11-26-02,0.05,50,36
USC00414782,"KERRVILLE 3 NNE, TX US",11-27-02,0.1,42,35
USC00414782,"KERRVILLE 3 NNE, TX US",11-28-02,0,47,29
USC00414782,"KERRVILLE 3 NNE, TX US",11-29-02,0,63,32
USC00414782,"KERRVILLE 3 NNE, TX US",11-30-02,0,59,42
USC00414782,"KERRVILLE 3 NNE, TX US",12-01-02,0,65,35
USC00414782,"KERRVILLE 3 NNE, TX US",12-02-02,0,62,40
USC00414782,"KERRVILLE 3 NNE, TX US",12-03-02,0.11,73,54
USC00414782,"KERRVILLE 3 NNE, TX US",12-04-02,0.58,66,37
USC00414782,"KERRVILLE 3 NNE, TX US",12-05-02,0,44,34
USC00414782,"KERRVILLE 3 NNE, TX US",12-06-02,0,43,26
USC00414782,"KERRVILLE 3 NNE, TX US",12-07-02,0,57,29
USC00414782,"KERRVILLE 3 NNE, TX US",12-08-02,0.02,52,36
USC00414782,"KERRVILLE 3 NNE, TX US",12-09-02,1.21,56,41
USC00414782,"KERRVILLE 3 NNE, TX US",12-10-02,0.1,45,42
USC00414782,"KERRVILLE 3 NNE, TX US",12-11-02,0,55,29
USC00414782,"KERRVILLE 3 NNE, TX US",12-12-02,0,50,39
USC00414782,"KERRVILLE 3 NNE, TX US",12-13-02,0,67,31
USC00414782,"KERRVILLE 3 NNE, TX US",12-14-02,0,63,27
USC00414782,"KERRVILLE 3 NNE, TX US",12-15-02,0,66,33
USC00414782,"KERRVILLE 3 NNE, TX US",12-16-02,0,70,42
USC00414782,"KERRVILLE 3 NNE, TX US",12-17-02,0,77,44
USC00414782,"KERRVILLE 3 NNE, TX US",12-18-02,0,74,54
USC00414782,"KERRVILLE 3 NNE, TX US",12-19-02,0,73,48
USC00414782,"KERRVILLE 3 NNE, TX US",12-20-02,0,60,26
USC00414782,"KERRVILLE 3 NNE, TX US",12-21-02,0,67,29
USC00414782,"KERRVILLE 3 NNE, TX US",12-22-02,0,71,30
USC00414782,"KERRVILLE 3 NNE, TX US",12-23-02,0.09,62,38
USC00414782,"KERRVILLE 3 NNE, TX US",12-24-02,0.23,74,34
USC00414782,"KERRVILLE 3 NNE, TX US",12-25-02,0,44,26
USC00414782,"KERRVILLE 3 NNE, TX US",12-26-02,0,52,28
USC00414782,"KERRVILLE 3 NNE, TX US",12-27-02,0,54,28
USC00414782,"KERRVILLE 3 NNE, TX US",12-28-02,0,65,28
USC00414782,"KERRVILLE 3 NNE, TX US",12-29-02,0.04,69,33
USC00414782,"KERRVILLE 3 NNE, TX US",12-30-02,0.05,62,55
USC00414782,"KERRVILLE 3 NNE, TX US",12-31-02,0.19,72,42
USC00414782,"KERRVILLE 3 NNE, TX US",01-01-03,0,63,31
USC00414782,"KERRVILLE 3 NNE, TX US",01-02-03,0,71,31
USC00414782,"KERRVILLE 3 NNE, TX US",01-03-03,0,58,26
USC00414782,"KERRVILLE 3 NNE, TX US",01-04-03,0,68,28
USC00414782,"KERRVILLE 3 NNE, TX US",01-05-03,0,67,31
USC00414782,"KERRVILLE 3 NNE, TX US",01-06-03,0,72,35
USC00414782,"KERRVILLE 3 NNE, TX US",01-07-03,0,60,34
USC00414782,"KERRVILLE 3 NNE, TX US",01-08-03,0,64,34
USC00414782,"KERRVILLE 3 NNE, TX US",01-09-03,0,70,36
USC00414782,"KERRVILLE 3 NNE, TX US",01-10-03,0,81,37
USC00414782,"KERRVILLE 3 NNE, TX US",01-11-03,0,57,37
USC00414782,"KERRVILLE 3 NNE, TX US",01-12-03,0.4,42,37
USC00414782,"KERRVILLE 3 NNE, TX US",01-13-03,0.25,42,38
USC00414782,"KERRVILLE 3 NNE, TX US",01-14-03,0,46,34
USC00414782,"KERRVILLE 3 NNE, TX US",01-15-03,0,63,31
USC00414782,"KERRVILLE 3 NNE, TX US",01-16-03,0,54,39
USC00414782,"KERRVILLE 3 NNE, TX US",01-17-03,0,52,25
USC00414782,"KERRVILLE 3 NNE, TX US",01-18-03,0,49,19
USC00414782,"KERRVILLE 3 NNE, TX US",01-19-03,0,59,22
USC00414782,"KERRVILLE 3 NNE, TX US",01-20-03,0,64,29
USC00414782,"KERRVILLE 3 NNE, TX US",01-21-03,0,77,43
USC00414782,"KERRVILLE 3 NNE, TX US",01-22-03,0,84,37
USC00414782,"KERRVILLE 3 NNE, TX US",01-23-03,0,56,30
USC00414782,"KERRVILLE 3 NNE, TX US",01-24-03,0,43,20
USC00414782,"KERRVILLE 3 NNE, TX US",01-25-03,0.01,42,23
USC00414782,"KERRVILLE 3 NNE, TX US",01-26-03,0.04,42,37
USC00414782,"KERRVILLE 3 NNE, TX US",01-27-03,0,44,40
USC00414782,"KERRVILLE 3 NNE, TX US",01-28-03,0,60,41
USC00414782,"KERRVILLE 3 NNE, TX US",01-29-03,0,60,51
USC00414782,"KERRVILLE 3 NNE, TX US",01-30-03,0,61,42
USC00414782,"KERRVILLE 3 NNE, TX US",01-31-03,0,63,39
USC00414782,"KERRVILLE 3 NNE, TX US",02-01-03,0,71,32
USC00414782,"KERRVILLE 3 NNE, TX US",02-02-03,0.01,71,36
USC00414782,"KERRVILLE 3 NNE, TX US",02-03-03,0,68,53
USC00414782,"KERRVILLE 3 NNE, TX US",02-04-03,0,74,29
USC00414782,"KERRVILLE 3 NNE, TX US",02-05-03,0,62,31
USC00414782,"KERRVILLE 3 NNE, TX US",02-06-03,0.11,52,45
USC00414782,"KERRVILLE 3 NNE, TX US",02-07-03,0,62,32
USC00414782,"KERRVILLE 3 NNE, TX US",02-08-03,0.18,35,29
USC00414782,"KERRVILLE 3 NNE, TX US",02-09-03,0.09,37,30
USC00414782,"KERRVILLE 3 NNE, TX US",02-10-03,0,66,33
USC00414782,"KERRVILLE 3 NNE, TX US",02-11-03,0,66,35
USC00414782,"KERRVILLE 3 NNE, TX US",02-12-03,0,72,43
USC00414782,"KERRVILLE 3 NNE, TX US",02-13-03,0.04,69,55
USC00414782,"KERRVILLE 3 NNE, TX US",02-14-03,0.15,66,62
USC00414782,"KERRVILLE 3 NNE, TX US",02-15-03,0.08,77,56
USC00414782,"KERRVILLE 3 NNE, TX US",02-16-03,0,64,33
USC00414782,"KERRVILLE 3 NNE, TX US",02-17-03,0,54,27
USC00414782,"KERRVILLE 3 NNE, TX US",02-18-03,0,68,34
USC00414782,"KERRVILLE 3 NNE, TX US",02-19-03,0,69,51
USC00414782,"KERRVILLE 3 NNE, TX US",02-20-03,0.97,63,44
USC00414782,"KERRVILLE 3 NNE, TX US",02-21-03,0.43,49,45
USC00414782,"KERRVILLE 3 NNE, TX US",02-22-03,0.31,50,43
USC00414782,"KERRVILLE 3 NNE, TX US",02-23-03,0,69,44
USC00414782,"KERRVILLE 3 NNE, TX US",02-24-03,0,73,33
USC00414782,"KERRVILLE 3 NNE, TX US",02-25-03,0.1,33,20
USC00414782,"KERRVILLE 3 NNE, TX US",02-26-03,0,28,21
USC00414782,"KERRVILLE 3 NNE, TX US",02-27-03,0,39,28
USC00414782,"KERRVILLE 3 NNE, TX US",02-28-03,0,73,35
USC00414782,"KERRVILLE 3 NNE, TX US",03-01-03,0.01,51,41
USC00414782,"KERRVILLE 3 NNE, TX US",03-02-03,0.03,57,48
USC00414782,"KERRVILLE 3 NNE, TX US",03-03-03,0.05,49,42
USC00414782,"KERRVILLE 3 NNE, TX US",03-04-03,0.06,57,42
USC00414782,"KERRVILLE 3 NNE, TX US",03-05-03,0.01,68,46
USC00414782,"KERRVILLE 3 NNE, TX US",03-06-03,0,59,36
USC00414782,"KERRVILLE 3 NNE, TX US",03-07-03,0,76,36
USC00414782,"KERRVILLE 3 NNE, TX US",03-08-03,0,79,46
USC00414782,"KERRVILLE 3 NNE, TX US",03-09-03,0,73,47
USC00414782,"KERRVILLE 3 NNE, TX US",03-10-03,0,78,51
USC00414782,"KERRVILLE 3 NNE, TX US",03-11-03,0,77,50
USC00414782,"KERRVILLE 3 NNE, TX US",03-12-03,0.04,63,57
USC00414782,"KERRVILLE 3 NNE, TX US",03-13-03,0.01,70,62
USC00414782,"KERRVILLE 3 NNE, TX US",03-14-03,0,84,51
USC00414782,"KERRVILLE 3 NNE, TX US",03-15-03,0,81,53
USC00414782,"KERRVILLE 3 NNE, TX US",03-16-03,0.04,71,53
USC00414782,"KERRVILLE 3 NNE, TX US",03-17-03,0,77,58
USC00414782,"KERRVILLE 3 NNE, TX US",03-18-03,0.44,77,48
USC00414782,"KERRVILLE 3 NNE, TX US",03-19-03,0,71,43
USC00414782,"KERRVILLE 3 NNE, TX US",03-20-03,0,71,48
USC00414782,"KERRVILLE 3 NNE, TX US",03-21-03,0,60,35
USC00414782,"KERRVILLE 3 NNE, TX US",03-22-03,0.32,73,46
USC00414782,"KERRVILLE 3 NNE, TX US",03-23-03,0.33,61,37
USC00414782,"KERRVILLE 3 NNE, TX US",03-24-03,0,76,48
USC00414782,"KERRVILLE 3 NNE, TX US",03-25-03,0,73,55
USC00414782,"KERRVILLE 3 NNE, TX US",03-26-03,0,82,51
USC00414782,"KERRVILLE 3 NNE, TX US",03-27-03,0,76,41
USC00414782,"KERRVILLE 3 NNE, TX US",03-28-03,0,81,47
USC00414782,"KERRVILLE 3 NNE, TX US",03-29-03,0,59,44
USC00414782,"KERRVILLE 3 NNE, TX US",03-30-03,0,54,24
USC00414782,"KERRVILLE 3 NNE, TX US",03-31-03,0,69,33
USC00414782,"KERRVILLE 3 NNE, TX US",04-01-03,0,73,48
USC00414782,"KERRVILLE 3 NNE, TX US",04-02-03,0,75,54
USC00414782,"KERRVILLE 3 NNE, TX US",04-03-03,0,76,56
USC00414782,"KERRVILLE 3 NNE, TX US",04-04-03,0,80,62
USC00414782,"KERRVILLE 3 NNE, TX US",04-05-03,0,86,55
USC00414782,"KERRVILLE 3 NNE, TX US",04-06-03,0,83,65
USC00414782,"KERRVILLE 3 NNE, TX US",04-07-03,0,87,49
USC00414782,"KERRVILLE 3 NNE, TX US",04-08-03,0.15,84,43
USC00414782,"KERRVILLE 3 NNE, TX US",04-09-03,0,64,30
USC00414782,"KERRVILLE 3 NNE, TX US",04-10-03,0,72,34
USC00414782,"KERRVILLE 3 NNE, TX US",04-11-03,0,73,39
USC00414782,"KERRVILLE 3 NNE, TX US",04-12-03,0,78,53
USC00414782,"KERRVILLE 3 NNE, TX US",04-13-03,0,81,57
USC00414782,"KERRVILLE 3 NNE, TX US",04-14-03,0,82,59
USC00414782,"KERRVILLE 3 NNE, TX US",04-15-03,0,79,60
USC00414782,"KERRVILLE 3 NNE, TX US",04-16-03,0.04,79,61
USC00414782,"KERRVILLE 3 NNE, TX US",04-17-03,0,88,47
USC00414782,"KERRVILLE 3 NNE, TX US",04-18-03,0,81,51
USC00414782,"KERRVILLE 3 NNE, TX US",04-19-03,0,80,65
USC00414782,"KERRVILLE 3 NNE, TX US",04-20-03,0,84,56
USC00414782,"KERRVILLE 3 NNE, TX US",04-21-03,0,81,52
USC00414782,"KERRVILLE 3 NNE, TX US",04-22-03,0,77,59
USC00414782,"KERRVILLE 3 NNE, TX US",04-23-03,0.02,67,62
USC00414782,"KERRVILLE 3 NNE, TX US",04-24-03,0,74,66
USC00414782,"KERRVILLE 3 NNE, TX US",04-25-03,0,90,44
USC00414782,"KERRVILLE 3 NNE, TX US",04-26-03,0,86,46
USC00414782,"KERRVILLE 3 NNE, TX US",04-27-03,0,89,56
USC00414782,"KERRVILLE 3 NNE, TX US",04-28-03,0,84,61
USC00414782,"KERRVILLE 3 NNE, TX US",04-29-03,0,82,62
USC00414782,"KERRVILLE 3 NNE, TX US",04-30-03,0,80,65
USC00414782,"KERRVILLE 3 NNE, TX US",05-01-03,0,86,67
USC00414782,"KERRVILLE 3 NNE, TX US",05-02-03,0,83,69
USC00414782,"KERRVILLE 3 NNE, TX US",05-03-03,0,89,69
USC00414782,"KERRVILLE 3 NNE, TX US",05-04-03,0.03,83,69
USC00414782,"KERRVILLE 3 NNE, TX US",05-05-03,0,86,72
USC00414782,"KERRVILLE 3 NNE, TX US",05-06-03,0,96,71
USC00414782,"KERRVILLE 3 NNE, TX US",05-07-03,0,89,71
USC00414782,"KERRVILLE 3 NNE, TX US",05-08-03,0,90,73
USC00414782,"KERRVILLE 3 NNE, TX US",05-09-03,0,92,73
USC00414782,"KERRVILLE 3 NNE, TX US",05-10-03,0,86,73
USC00414782,"KERRVILLE 3 NNE, TX US",05-11-03,0.02,85,69
USC00414782,"KERRVILLE 3 NNE, TX US",05-12-03,0,82,65
USC00414782,"KERRVILLE 3 NNE, TX US",05-13-03,0.02,76,63
USC00414782,"KERRVILLE 3 NNE, TX US",05-14-03,0,88,67
USC00414782,"KERRVILLE 3 NNE, TX US",05-15-03,0,94,69
USC00414782,"KERRVILLE 3 NNE, TX US",05-16-03,0,94,71
USC00414782,"KERRVILLE 3 NNE, TX US",05-17-03,0,100,62
USC00414782,"KERRVILLE 3 NNE, TX US",05-18-03,0,93,63
USC00414782,"KERRVILLE 3 NNE, TX US",05-19-03,0,95,66
USC00414782,"KERRVILLE 3 NNE, TX US",05-20-03,0,98,70
USC00414782,"KERRVILLE 3 NNE, TX US",05-21-03,0,79,58
USC00414782,"KERRVILLE 3 NNE, TX US",05-22-03,0,75,59
USC00414782,"KERRVILLE 3 NNE, TX US",05-23-03,0,79,63
USC00414782,"KERRVILLE 3 NNE, TX US",05-24-03,0,91,66
USC00414782,"KERRVILLE 3 NNE, TX US",05-25-03,0,91,68
USC00414782,"KERRVILLE 3 NNE, TX US",05-26-03,0.6,88,62
USC00414782,"KERRVILLE 3 NNE, TX US",05-27-03,0,82,65
USC00414782,"KERRVILLE 3 NNE, TX US",05-28-03,0,81,58
USC00414782,"KERRVILLE 3 NNE, TX US",05-29-03,0,88,55
USC00414782,"KERRVILLE 3 NNE, TX US",05-30-03,0,95,58
USC00414782,"KERRVILLE 3 NNE, TX US",05-31-03,0,96,63
USC00414782,"KERRVILLE 3 NNE, TX US",06-01-03,0,98,64
USC00414782,"KERRVILLE 3 NNE, TX US",06-02-03,0,94,72
USC00414782,"KERRVILLE 3 NNE, TX US",06-03-03,0.28,93,67
USC00414782,"KERRVILLE 3 NNE, TX US",06-04-03,0.89,91,63
USC00414782,"KERRVILLE 3 NNE, TX US",06-05-03,1.45,93,63
